Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4517983,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-03,4Sib57MmYGJzSvkW84jTwh,0.0291,0.614,193040,0.839,0.0,0,0.112,-4.143,1,0.0702,182.123,4,0.657
5,If I Can't Have You,Shawn Mendes,4105891,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-05-03,6LsAAHotRLMOHfCsSfYCsz,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
6,Old Town Road,Lil Nas X,3444791,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-05-03,53CJANUxooaqGOtdsBTh7O,0.0361,0.908,113013,0.517,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,0.471
7,SOS,Avicii,3406888,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019-05-03,6nDKrPlXdpomGBgAlO7UdP,0.272,0.802,157202,0.645,0.0,5,0.119,-6.181,0,0.0715,100.001,4,0.376
8,Con Calma,Daddy Yankee,3185366,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-05-03,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3003015,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-03,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
10,7 rings,Ariana Grande,2992044,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-03,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
11,Sucker,Jonas Brothers,2911595,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-03,4y3OI86AEP6PQoDE6olYhO,0.0427,0.842,181040,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
12,Talk (feat. Disclosure),Khalid,2680403,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-05-03,6TqXcAFInzjp0bODyvrWEq,0.051,0.901,197573,0.4,0.0,0,0.0599,-8.575,1,0.126,135.984,4,0.346
13,Boy With Luv (feat. Halsey),BTS,2678378,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-05-03,5KawlOMHjWeUjQtnuRs22c,0.0923,0.645,229773,0.862,0.0,11,0.192,-4.757,0,0.0965,119.991,4,0.798
14,Shallow,Lady Gaga,2368769,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-05-03,2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323
15,Wow.,Post Malone,2333329,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-05-03,6MWtB6iiXyIwun0YzU6DFP,0.163,0.833,149520,0.539,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,0.385
16,bury a friend,Billie Eilish,2323139,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-05-03,4SSnFejRGlZikf02HLewEF,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
17,Don't Call Me Up,Mabel,2291961,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-05-03,5WHTFyqSii0lmT9R21abT8,0.296,0.674,178480,0.881,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,0.234
18,Pa Mí - Remix,Dalex,2053842,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019-05-03,224EVTFiLsdQignUFLvDeH,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
19,HP,Maluma,2037352,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-05-03,31UjYv5vLsDkzchJOtUMtW,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
20,Here With Me,Marshmello,2026070,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-05-03,5icOoE6VgqFKohjWWNp0Ac,0.0623,0.791,156347,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181
21,Kill This Love,BLACKPINK,2011268,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-05-03,4pUCKHjJ4Ijewc37rRrvHn,0.32,0.738,189052,0.861,0.00175,2,0.325,-4.141,1,0.237,131.974,4,0.58
22,when the party's over,Billie Eilish,1965893,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-05-03,43zdsphuZLzwA9k4DJhU0I,0.978,0.367,196077,0.111,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,0.198
23,Sweet but Psycho,Ava Max,1962635,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-05-03,25sgk305KZfyuqVBQIahim,0.0691,0.719,187436,0.704,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
24,Calma - Remix,Pedro Capó,1946917,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-05-03,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
25,Verte Ir,DJ Luian,1913921,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-05-03,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
26,Without Me,Halsey,1879235,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-05-03,5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533
27,wish you were gay,Billie Eilish,1854226,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-05-03,3Fj47GNK2kUF0uaEDgXLaD,0.39,0.853,221543,0.351,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,0.282
28,Happier,Marshmello,1851406,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-05-03,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
29,Someone You Loved,Lewis Capaldi,1833606,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019-05-03,2TIlqbIneP0ZY1O0EzYLlc,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
30,Tal Vez,Paulo Londra,1813326,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-05-03,46lvmzK8wxAy66tjzXXSh0,0.266,0.849,264483,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76
31,Dancing With A Stranger (with Normani),Sam Smith,1812871,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-05-03,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
32,Te Robaré,Nicky Jam,1811738,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-05-03,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
33,Con Altura,ROSALÍA,1798723,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-05-03,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
34,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1790371,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-05-03,1wJRveJZLSb1rjhnUHQiv6,0.0153,0.581,189487,0.662,0.0,9,0.111,-5.239,1,0.303,93.023,4,0.434
35,MIDDLE CHILD,J. Cole,1781244,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-05-03,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
36,Otro Trago,Sech,1697248,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-05-03,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
37,Earth,Lil Dicky,1688193,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019-05-03,2S1LebN6AXXQqJolBxlWgO,0.639,0.694,281500,0.664,0.0,2,0.0929,-4.649,1,0.05,95.941,4,0.676
38,i'm so tired...,Lauv,1679925,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-05-03,7COXchtUOMd6uIT6HvmRaI,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
39,"thank u, next",Ariana Grande,1630997,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-05-03,3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
40,Secreto,Anuel AA,1624992,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-05-03,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
41,So Am I,Ava Max,1619669,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-05-03,0uUNN1nSoUx1A4fkDCWDQ7,0.0737,0.682,183027,0.656,0.0,6,0.353,-4.67,1,0.0435,130.089,4,0.607
42,Let Me Down Slowly,Alec Benjamin,1611552,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-05-03,2qxmye6gAegTMjLKEBoR3d,0.74,0.652,169354,0.557,0.0,1,0.124,-5.714,0,0.0318,150.073,4,0.483
43,On My Way,Alan Walker,1601480,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019-05-03,4n7jnSxVLd8QioibtTDBDq,0.0209,0.509,193798,0.689,0.0,1,0.301,-4.929,0,0.102,170.087,4,0.297
44,lovely,Billie Eilish,1597116,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-05-03,1NJcg626wLln4pGHpiV7mf,0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
45,"break up with your girlfriend, i'm bored",Ariana Grande,1591523,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-05-03,4kV4N9D1iKVxx1KLvtTpjS,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
46,High Hopes,Panic! At The Disco,1583022,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-05-03,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
47,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,1569739,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019-05-03,3y3brCCecHC3Db18aIOnny,0.381,0.591,215316,0.705,0.000116,9,0.131,-6.519,0,0.079,121.799,4,0.27
48,Sanguine Paradise,Lil Uzi Vert,1568266,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-05-03,3XiNC94b4Tq1xwv70sQJGN,0.0948,0.729,243976,0.603,0.0,6,0.113,-6.736,0,0.0666,134.972,4,0.207
49,Going Bad (feat. Drake),Meek Mill,1507673,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019-05-03,2IRZnDFmlqMuOrYOLnZZyc,0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544
50,Truth Hurts,Lizzo,1473645,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-05-03,5qmq61DAAOUaW8AUo8xKhh,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412
1,bad guy,Billie Eilish,5383568,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-04,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
2,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,4743757,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-05-04,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
3,Homicide,Logic,4260431,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,2019-05-04,0Lw6aQcBFWTQ9m4MSwwwes,0.145,0.722,245413,0.764,0.0,10,0.171,-5.656,0,0.398,139.831,4,0.796
4,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4075119,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-04,4Sib57MmYGJzSvkW84jTwh,0.0291,0.614,193040,0.839,0.0,0,0.112,-4.143,1,0.0702,182.123,4,0.657
5,If I Can't Have You,Shawn Mendes,3598476,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-05-04,6LsAAHotRLMOHfCsSfYCsz,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
6,Old Town Road,Lil Nas X,3501899,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-05-04,53CJANUxooaqGOtdsBTh7O,0.0361,0.908,113013,0.517,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,0.471
7,SOS,Avicii,3235972,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019-05-04,6nDKrPlXdpomGBgAlO7UdP,0.272,0.802,157202,0.645,0.0,5,0.119,-6.181,0,0.0715,100.001,4,0.376
8,Con Calma,Daddy Yankee,3211728,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-05-04,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2936564,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-04,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
10,7 rings,Ariana Grande,2903872,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-04,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
11,Sucker,Jonas Brothers,2775567,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-04,4y3OI86AEP6PQoDE6olYhO,0.0427,0.842,181040,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
12,Talk (feat. Disclosure),Khalid,2538167,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-05-04,6TqXcAFInzjp0bODyvrWEq,0.051,0.901,197573,0.4,0.0,0,0.0599,-8.575,1,0.126,135.984,4,0.346
13,Boy With Luv (feat. Halsey),BTS,2477513,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-05-04,5KawlOMHjWeUjQtnuRs22c,0.0923,0.645,229773,0.862,0.0,11,0.192,-4.757,0,0.0965,119.991,4,0.798
14,Shallow,Lady Gaga,2234862,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-05-04,2VxeLyX666F8uXCJ0dZF8B,0.371,0.572,215733,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.323
15,Wow.,Post Malone,2219094,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-05-04,6MWtB6iiXyIwun0YzU6DFP,0.163,0.833,149520,0.539,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,0.385
16,Don't Call Me Up,Mabel,2193089,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-05-04,5WHTFyqSii0lmT9R21abT8,0.296,0.674,178480,0.881,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,0.234
17,bury a friend,Billie Eilish,2132908,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019-05-04,4SSnFejRGlZikf02HLewEF,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,4,0.196
18,HP,Maluma,2046628,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-05-04,31UjYv5vLsDkzchJOtUMtW,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
19,Pa Mí - Remix,Dalex,2032924,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019-05-04,224EVTFiLsdQignUFLvDeH,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
20,Calma - Remix,Pedro Capó,1987660,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-05-04,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
21,Here With Me,Marshmello,1926538,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-05-04,5icOoE6VgqFKohjWWNp0Ac,0.0623,0.791,156347,0.565,0.0,5,0.156,-3.933,0,0.0439,99.961,4,0.181
22,Kill This Love,BLACKPINK,1907261,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-05-04,4pUCKHjJ4Ijewc37rRrvHn,0.32,0.738,189052,0.861,0.00175,2,0.325,-4.141,1,0.237,131.974,4,0.58
23,Sweet but Psycho,Ava Max,1907219,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-05-04,25sgk305KZfyuqVBQIahim,0.0691,0.719,187436,0.704,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
24,Verte Ir,DJ Luian,1875103,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-05-04,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
25,Happier,Marshmello,1832681,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-05-04,2dpaYNEQHiRxtZbfNsse99,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
26,Without Me,Halsey,1800568,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-05-04,5p7ujcrUXASCNwRaWNHR1C,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533
27,Te Robaré,Nicky Jam,1794544,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-05-04,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
28,Tal Vez,Paulo Londra,1788779,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-05-04,46lvmzK8wxAy66tjzXXSh0,0.266,0.849,264483,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76
29,Con Altura,ROSALÍA,1787372,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-05-04,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
30,when the party's over,Billie Eilish,1780977,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-05-04,43zdsphuZLzwA9k4DJhU0I,0.978,0.367,196077,0.111,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,0.198
31,Otro Trago,Sech,1767007,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-05-04,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
32,Dancing With A Stranger (with Normani),Sam Smith,1708411,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-05-04,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
33,wish you were gay,Billie Eilish,1667189,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-05-04,3Fj47GNK2kUF0uaEDgXLaD,0.39,0.853,221543,0.351,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,0.282
34,MIDDLE CHILD,J. Cole,1650835,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019-05-04,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463
35,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1648561,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019-05-04,1wJRveJZLSb1rjhnUHQiv6,0.0153,0.581,189487,0.662,0.0,9,0.111,-5.239,1,0.303,93.023,4,0.434
36,Secreto,Anuel AA,1628513,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-05-04,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
37,Someone You Loved,Lewis Capaldi,1626869,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019-05-04,2TIlqbIneP0ZY1O0EzYLlc,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446
38,Earth,Lil Dicky,1590044,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019-05-04,2S1LebN6AXXQqJolBxlWgO,0.639,0.694,281500,0.664,0.0,2,0.0929,-4.649,1,0.05,95.941,4,0.676
39,i'm so tired...,Lauv,1567977,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-05-04,7COXchtUOMd6uIT6HvmRaI,0.176,0.599,162583,0.733,0.0,11,0.242,-7.058,1,0.203,102.211,4,0.534
40,"thank u, next",Ariana Grande,1563534,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-05-04,3e9HZxeyfWwjeyPAMmWSSQ,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,4,0.412
41,So Am I,Ava Max,1559754,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-05-04,0uUNN1nSoUx1A4fkDCWDQ7,0.0737,0.682,183027,0.656,0.0,6,0.353,-4.67,1,0.0435,130.089,4,0.607
42,"break up with your girlfriend, i'm bored",Ariana Grande,1516952,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-05-04,4kV4N9D1iKVxx1KLvtTpjS,0.0421,0.726,190440,0.554,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
43,On My Way,Alan Walker,1516034,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019-05-04,4n7jnSxVLd8QioibtTDBDq,0.0209,0.509,193798,0.689,0.0,1,0.301,-4.929,0,0.102,170.087,4,0.297
44,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,1503939,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019-05-04,3y3brCCecHC3Db18aIOnny,0.381,0.591,215316,0.705,0.000116,9,0.131,-6.519,0,0.079,121.799,4,0.27
45,Let Me Down Slowly,Alec Benjamin,1502277,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-05-04,2qxmye6gAegTMjLKEBoR3d,0.74,0.652,169354,0.557,0.0,1,0.124,-5.714,0,0.0318,150.073,4,0.483
46,High Hopes,Panic! At The Disco,1493202,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-05-04,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
47,lovely,Billie Eilish,1470274,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019-05-04,1NJcg626wLln4pGHpiV7mf,0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12
48,Sanguine Paradise,Lil Uzi Vert,1432139,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019-05-04,3XiNC94b4Tq1xwv70sQJGN,0.0948,0.729,243976,0.603,0.0,6,0.113,-6.736,0,0.0666,134.972,4,0.207
49,Paradise,Bazzi,1421956,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-05-04,7njKgVl3AnLflRad38o7AG,0.0828,0.844,169038,0.644,0.0,11,0.113,-6.273,0,0.0479,122.061,4,0.591
50,Truth Hurts,Lizzo,1415546,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-05-04,5qmq61DAAOUaW8AUo8xKhh,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412
1,bad guy,Billie Eilish,4820583,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-05,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
2,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,4244798,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-05-05,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
3,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,3501443,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-05,4Sib57MmYGJzSvkW84jTwh,0.0291,0.614,193040,0.839,0.0,0,0.112,-4.143,1,0.0702,182.123,4,0.657
4,Homicide,Logic,3396981,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes,2019-05-05,0Lw6aQcBFWTQ9m4MSwwwes,0.145,0.722,245413,0.764,0.0,10,0.171,-5.656,0,0.398,139.831,4,0.796
5,If I Can't Have You,Shawn Mendes,3247548,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-05-05,6LsAAHotRLMOHfCsSfYCsz,0.524,0.692,190800,0.809,0.0,2,0.147,-4.198,1,0.0602,123.911,4,0.864
6,Old Town Road,Lil Nas X,3101292,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-05-05,53CJANUxooaqGOtdsBTh7O,0.0361,0.908,113013,0.517,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,0.471
7,SOS,Avicii,2808819,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019-05-05,6nDKrPlXdpomGBgAlO7UdP,0.272,0.802,157202,0.645,0.0,5,0.119,-6.181,0,0.0715,100.001,4,0.376
