Position,Track Name,Artist,Streams,URL,Date,Track Id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
26,Amanece,Anuel AA,174835,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-05-13,1LiN0Z98FkR1t0m8KmLcAH,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
27,7 rings,Ariana Grande,172347,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-13,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
28,Ella Quiere Beber - Remix,Anuel AA,170176,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-05-13,3f5lA8nnc4YYF1qf78WpHw,0.265,0.75,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.697
29,Que Mas Pues - Remix,Sech,170163,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-05-13,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,168891,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-13,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
31,Que Le De,Rauw Alejandro,156018,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019-05-13,08aYFNUTIOMGq93e2VSArQ,0.19,0.77,225600,0.75,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,0.609
32,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,152556,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-13,4Sib57MmYGJzSvkW84jTwh,0.0291,0.614,193040,0.839,0.0,0,0.112,-4.143,1,0.0702,182.123,4,0.657
33,No Te Contaron Mal,Christian Nodal,147369,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019-05-13,7hbk4BaF66O09R1gq0bKwj,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,0.654
34,MIA (feat. Drake),Bad Bunny,146069,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-05-13,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
35,De Los Besos Que Te Di,Christian Nodal,141003,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,2019-05-13,1qfoq1qvZT7VwDVeekCJ97,0.388,0.504,167373,0.503,0.0,7,0.0608,-3.313,1,0.0422,195.593,4,0.709
36,Créeme,KAROL G,135832,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019-05-13,4EKZsrsCKyqr64FBHLc0DU,0.126,0.715,214293,0.874,0.000162,6,0.105,-3.576,1,0.0548,96.995,4,0.652
37,Soltera,Lunay,133923,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019-05-13,4T4CZ3Q4z3GG7lU720YYhM,0.446,0.778,213913,0.731,0.0,5,0.251,-4.325,1,0.0399,91.991,4,0.854
38,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,129478,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-05-13,2ktoFujjJtantyMoVdBJlX,0.0441,0.724,256418,0.791,6.55e-06,7,0.239,-5.411,1,0.169,176.011,4,0.856
39,Ni Gucci Ni Prada,Kenny Man,126481,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-05-13,32lexhcz93AinKK0qLTZaZ,0.41,0.799,175200,0.676,0.000777,2,0.325,-5.644,1,0.169,104.956,4,0.91
40,Me Rehúso,Danny Ocean,125139,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,2019-05-13,6ifUES3keWjwXgae8pXI3o,0.0231,0.744,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,0.426
41,Amigos Con Derechos,Reik,123271,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-05-13,2zDj4WjbNDmrRL6Z4YjjCA,0.0481,0.686,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63
42,Baby Girl (feat. Lalo Ebratt),Mario Bautista,122867,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019-05-13,6o8ogTrSX8H0F66Pdz3Tsc,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
43,Dancing With A Stranger (with Normani),Sam Smith,121507,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-05-13,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
44,Baila Baila Baila,Ozuna,120516,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-05-13,7uH27oIt4a6cIFCA8ZPcyG,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
45,Sucker,Jonas Brothers,120214,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-13,4y3OI86AEP6PQoDE6olYhO,0.0427,0.842,181040,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
46,Punto G,KAROL G,119130,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,2019-05-13,2E82gORVSA7UMEz5M1IP3b,0.00938,0.791,183160,0.746,0.000117,6,0.125,-4.716,1,0.0907,165.994,4,0.905
47,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,118913,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-05-13,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
48,Mala Fama,Danna Paola,118829,https://open.spotify.com/track/6m9qNGeOq3Nvq7Qhal4t83,2019-05-13,6m9qNGeOq3Nvq7Qhal4t83,0.2,0.763,182467,0.578,5.12e-06,6,0.0595,-3.894,0,0.0852,175.959,4,0.818
49,Déjate Querer,Lalo Ebratt,118354,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019-05-13,3mN2DtljBhnrIpc3Nu2pJ8,0.028,0.755,202824,0.792,0.0,6,0.0754,-4.238,1,0.0484,106.014,4,0.844
50,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,117486,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-05-13,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
1,Otro Trago,Sech,529559,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-05-14,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
2,Tal Vez,Paulo Londra,462419,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-05-14,46lvmzK8wxAy66tjzXXSh0,0.266,0.849,264483,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76
3,HP,Maluma,456852,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-05-14,31UjYv5vLsDkzchJOtUMtW,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
4,Soltera - Remix,Lunay,426506,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-05-14,1c0hsvHLELX6y8qymnpLKL,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
5,Con Calma,Daddy Yankee,413498,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-05-14,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
6,Pa Mí - Remix,Dalex,383113,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-05-14,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
7,Te Vi,Piso 21,372875,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-05-14,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
8,bad guy,Billie Eilish,355551,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-14,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
9,Con Altura,ROSALÍA,331126,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-05-14,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
10,Verte Ir,DJ Luian,320972,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-05-14,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
11,Calma - Remix,Pedro Capó,303744,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-05-14,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
12,Desconocidos,Mau y Ricky,291326,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-05-14,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
13,Secreto,Anuel AA,291266,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-05-14,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
14,Te Robaré,Nicky Jam,273888,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-05-14,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
15,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,265400,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-05-14,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
16,Rebota,Guaynaa,260462,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019-05-14,2YRvdf9cdS88y1wB1WhKoE,0.188,0.796,204631,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918
17,Aullando,Wisin & Yandel,231955,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-05-14,7BuHdm4lQqcyG3qTwdkxus,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
18,I Don't Care (with Justin Bieber),Ed Sheeran,229100,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019-05-14,3HVWdVOQ0ZA45FuZGSfvns,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
19,Un Año,Sebastian Yatra,227165,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019-05-14,2vrpcQNg6itmgVZWsNjWe0,0.14,0.773,163813,0.378,0.0,1,0.133,-7.062,0,0.0531,94.946,4,0.513
20,Swing,Danny Ocean,211147,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019-05-14,4DbhxwlkhTbCTqlZptxmI6,0.458,0.729,155058,0.616,0.0,8,0.082,-6.422,1,0.249,106.486,4,0.532
21,Contra La Pared,Sean Paul,201045,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-05-14,37eGbhE1xVFSvcKkqGb6i1,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
22,Adan y Eva,Paulo Londra,199271,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-05-14,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
23,Esclavo de Tus Besos,Manuel Turizo,194686,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-05-14,3g4UyIcQwutiG0TfW32GnX,0.113,0.805,219302,0.671,0.0,5,0.278,-5.316,1,0.111,90.979,4,0.522
24,Baila Baila Baila - Remix,Ozuna,188857,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019-05-14,7mWFF4gPADjTQjC97CgFVt,0.0598,0.785,235284,0.572,0.0,2,0.218,-7.504,1,0.123,100.016,4,0.49
25,Sola,Manuel Turizo,186966,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-05-14,675w3ACw5xZR3ODhUJlEVN,0.483,0.704,195044,0.706,0.0,11,0.0965,-5.233,0,0.111,92.965,4,0.856
26,Amanece,Anuel AA,181992,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-05-14,1LiN0Z98FkR1t0m8KmLcAH,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
27,7 rings,Ariana Grande,181795,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-14,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
28,Ella Quiere Beber - Remix,Anuel AA,181037,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-05-14,3f5lA8nnc4YYF1qf78WpHw,0.265,0.75,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.697
29,Que Mas Pues - Remix,Sech,179790,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-05-14,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
30,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,176892,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-14,3KkXRkHbMCARz0aVfEt68P,0.556,0.76,158040,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
31,Que Le De,Rauw Alejandro,164147,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019-05-14,08aYFNUTIOMGq93e2VSArQ,0.19,0.77,225600,0.75,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,0.609
32,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,159087,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-14,4Sib57MmYGJzSvkW84jTwh,0.0291,0.614,193040,0.839,0.0,0,0.112,-4.143,1,0.0702,182.123,4,0.657
33,MIA (feat. Drake),Bad Bunny,156765,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-05-14,116H0KvKr2Zl4RPuVBruDO,0.0141,0.817,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158
34,No Te Contaron Mal,Christian Nodal,147821,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,2019-05-14,7hbk4BaF66O09R1gq0bKwj,0.369,0.644,156520,0.568,0.0,9,0.151,-3.077,0,0.038,81.409,4,0.654
35,Créeme,KAROL G,139891,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019-05-14,4EKZsrsCKyqr64FBHLc0DU,0.126,0.715,214293,0.874,0.000162,6,0.105,-3.576,1,0.0548,96.995,4,0.652
36,De Los Besos Que Te Di,Christian Nodal,139826,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,2019-05-14,1qfoq1qvZT7VwDVeekCJ97,0.388,0.504,167373,0.503,0.0,7,0.0608,-3.313,1,0.0422,195.593,4,0.709
37,Me Rehúso,Danny Ocean,136837,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,2019-05-14,6ifUES3keWjwXgae8pXI3o,0.0231,0.744,205715,0.804,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,0.426
38,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,133766,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-05-14,2ktoFujjJtantyMoVdBJlX,0.0441,0.724,256418,0.791,6.55e-06,7,0.239,-5.411,1,0.169,176.011,4,0.856
39,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,132788,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-05-14,6u7jPi22kF8CTQ3rb9DHE7,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639
40,Soltera,Lunay,131225,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019-05-14,4T4CZ3Q4z3GG7lU720YYhM,0.446,0.778,213913,0.731,0.0,5,0.251,-4.325,1,0.0399,91.991,4,0.854
41,Ni Gucci Ni Prada,Kenny Man,131048,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019-05-14,32lexhcz93AinKK0qLTZaZ,0.41,0.799,175200,0.676,0.000777,2,0.325,-5.644,1,0.169,104.956,4,0.91
42,Dancing With A Stranger (with Normani),Sam Smith,130577,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-05-14,6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347
43,Punto G,KAROL G,130426,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b,2019-05-14,2E82gORVSA7UMEz5M1IP3b,0.00938,0.791,183160,0.746,0.000117,6,0.125,-4.716,1,0.0907,165.994,4,0.905
44,Sucker,Jonas Brothers,129372,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-14,4y3OI86AEP6PQoDE6olYhO,0.0427,0.842,181040,0.734,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952
45,Amigos Con Derechos,Reik,129346,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-05-14,2zDj4WjbNDmrRL6Z4YjjCA,0.0481,0.686,227476,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63
46,Baby Girl (feat. Lalo Ebratt),Mario Bautista,127733,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019-05-14,6o8ogTrSX8H0F66Pdz3Tsc,0.0275,0.804,218470,0.705,0.000138,1,0.202,-5.272,1,0.199,103.009,4,0.45
47,Baila Baila Baila,Ozuna,127336,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-05-14,7uH27oIt4a6cIFCA8ZPcyG,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.533
48,Déjate Querer,Lalo Ebratt,126230,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019-05-14,3mN2DtljBhnrIpc3Nu2pJ8,0.028,0.755,202824,0.792,0.0,6,0.0754,-4.238,1,0.0484,106.014,4,0.844
49,Mala Fama,Danna Paola,125386,https://open.spotify.com/track/6m9qNGeOq3Nvq7Qhal4t83,2019-05-14,6m9qNGeOq3Nvq7Qhal4t83,0.2,0.763,182467,0.578,5.12e-06,6,0.0595,-3.894,0,0.0852,175.959,4,0.818
50,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,124857,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-05-14,4w8niZpiMy6qz1mntFA5uM,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
1,Otro Trago,Sech,551510,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-05-15,1Ej96GIBCTvgH7tNX1r3qr,0.136,0.747,225933,0.7,0.000167,0,0.11,-4.669,1,0.341,176.036,4,0.62
2,Tal Vez,Paulo Londra,486968,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0,2019-05-15,46lvmzK8wxAy66tjzXXSh0,0.266,0.849,264483,0.655,0.0,8,0.0781,-2.899,1,0.106,161.966,4,0.76
3,HP,Maluma,471422,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW,2019-05-15,31UjYv5vLsDkzchJOtUMtW,0.252,0.837,184436,0.791,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618
4,Soltera - Remix,Lunay,430155,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-05-15,1c0hsvHLELX6y8qymnpLKL,0.361,0.795,266087,0.783,0.0,5,0.437,-4.271,1,0.0432,92.016,4,0.8
5,Con Calma,Daddy Yankee,427710,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-05-15,5w9c2J52mkdntKOmRLeM2m,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
6,Pa Mí - Remix,Dalex,393578,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-05-15,7g8YaUQABMal0zWe7a2ijz,0.753,0.688,360960,0.62,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,0.727
7,Te Vi,Piso 21,384166,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-05-15,059bcIhyc2SBwm6sw2AZzd,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,0.706
8,bad guy,Billie Eilish,369351,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-15,2Fxmhks0bxGSBdJ92vM42m,0.328,0.701,194088,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562
9,Con Altura,ROSALÍA,340749,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-05-15,2qG5sZ7Si6sdK74qLxedYM,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
10,Verte Ir,DJ Luian,326723,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-05-15,4lzxJ4jCuFDXXGkE1LmpKR,0.391,0.857,267500,0.647,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,0.553
11,Calma - Remix,Pedro Capó,313271,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-05-15,5iwz1NiezX7WWjnCgY5TH4,0.323,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.761
12,Secreto,Anuel AA,300891,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-05-15,5W83ErFkO3aKAIS1WMi6u0,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
13,Desconocidos,Mau y Ricky,299249,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-05-15,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564,0.753,4.21e-06,7,0.212,-4.891,1,0.179,174.107,4,0.675
14,Te Robaré,Nicky Jam,280726,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-05-15,6v0lAdFF4haL8xjBIUjtOw,0.241,0.673,201818,0.752,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,0.797
15,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,275672,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019-05-15,6WkJ2OK163XXS2oARUC9JM,0.101,0.72,198053,0.741,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,0.357
16,Rebota,Guaynaa,267693,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019-05-15,2YRvdf9cdS88y1wB1WhKoE,0.188,0.796,204631,0.911,0.0,1,0.499,-1.998,1,0.285,180.128,4,0.918
17,Aullando,Wisin & Yandel,235672,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019-05-15,7BuHdm4lQqcyG3qTwdkxus,0.184,0.8,226200,0.74,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,0.775
18,Un Año,Sebastian Yatra,232207,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019-05-15,2vrpcQNg6itmgVZWsNjWe0,0.14,0.773,163813,0.378,0.0,1,0.133,-7.062,0,0.0531,94.946,4,0.513
19,I Don't Care (with Justin Bieber),Ed Sheeran,219436,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019-05-15,3HVWdVOQ0ZA45FuZGSfvns,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842
20,Swing,Danny Ocean,219093,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019-05-15,4DbhxwlkhTbCTqlZptxmI6,0.458,0.729,155058,0.616,0.0,8,0.082,-6.422,1,0.249,106.486,4,0.532
21,Adan y Eva,Paulo Londra,212568,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-05-15,6FyRXC8tJUh863JCkyWqtk,0.323,0.767,258639,0.709,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72
22,Contra La Pared,Sean Paul,206094,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019-05-15,37eGbhE1xVFSvcKkqGb6i1,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
23,Esclavo de Tus Besos,Manuel Turizo,200968,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-05-15,3g4UyIcQwutiG0TfW32GnX,0.113,0.805,219302,0.671,0.0,5,0.278,-5.316,1,0.111,90.979,4,0.522
24,Sola,Manuel Turizo,196254,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-05-15,675w3ACw5xZR3ODhUJlEVN,0.483,0.704,195044,0.706,0.0,11,0.0965,-5.233,0,0.111,92.965,4,0.856
25,Baila Baila Baila - Remix,Ozuna,193402,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019-05-15,7mWFF4gPADjTQjC97CgFVt,0.0598,0.785,235284,0.572,0.0,2,0.218,-7.504,1,0.123,100.016,4,0.49
26,Amanece,Anuel AA,186725,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-05-15,1LiN0Z98FkR1t0m8KmLcAH,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889
27,7 rings,Ariana Grande,186400,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-15,6ocbgoVGwYJhOv1GgI9NsF,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327
28,Ella Quiere Beber - Remix,Anuel AA,184284,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019-05-15,3f5lA8nnc4YYF1qf78WpHw,0.265,0.75,219357,0.665,0.0,8,0.0515,-3.083,1,0.124,95.239,4,0.697
29,Que Mas Pues - Remix,Sech,183736,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-05-15,7fODjB7BrQTGqh0hogW6XD,0.121,0.648,305962,0.661,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,0.813
